Date,Level
20140403,1
20140404,0.953312
20140405,0.953312
20140406,0.953312
20140407,0.944553922656
20140408,0.973953163498668
20140409,0.9901704576240843
20140410,0.9494685107929887
20140411,0.9313023297759865
20140412,0.9313023297759865
20140413,0.9313023297759865
20140414,0.934671781605116
20140415,0.9415519005895112
20140416,0.9768299672007991
20140417,0.9409549098253825
20140418,0.9409549098253825
20140419,0.9409549098253825
20140420,0.9409549098253825
20140421,0.9278267069234988
20140422,0.938690629834866
20140423,0.9248777972168459
20140424,0.9217535600178475
20140425,0.9059924958951022
20140426,0.9059924958951022
20140427,0.9059924958951022
20140428,0.9076948557948892
20140429,0.9262118308531049
20140430,0.9243871935463243
20140501,0.9326188615048543
20140502,0.926616526512209
20140503,0.926616526512209
20140504,0.926616526512209
20140505,0.9264061845606908
20140506,0.9041687305064959
20140507,0.8950773139212531
20140508,0.8969023765643386
20140509,0.9104698188146273
20140510,0.9104698188146273
20140511,0.9104698188146273
20140512,0.9301095632762777
20140513,0.9356725485742331
20140514,0.9243696241874564
20140515,0.9126634072667464
20140516,0.9138033238624226
20140517,0.9138033238624226
20140518,0.9138033238624226
20140519,0.9282478130027159
20140520,0.9298443992410805
20140521,0.9459390759475444
20140522,0.9566802141549288
20140523,0.9700900007167385
20140524,0.9700900007167385
20140525,0.9700900007167385
20140526,0.9700900007167385
20140527,0.9933459683039207
20140528,0.9858511729730677
20140529,0.9830434688324404
20140530,0.9827102170965062
20140531,0.9827102170965062
20140601,0.9827102170965062
20140602,0.972250249545731
20140603,0.9564716002458533
20140604,0.9559809303149273
20140605,0.9721981908167896
20140606,0.9764622520817121
20140607,0.9764622520817121
20140608,0.9764622520817121
20140609,0.9866242947391265
20140610,0.9838686530839201
20140611,0.9808678536920141
20140612,0.9677222627168337
20140613,0.9684412803580323
20140614,0.9684412803580323
20140615,0.9684412803580323
20140616,0.9553130903614989
20140617,0.9530843449216855
20140618,0.9712682411384463
20140619,0.973952826556953
20140620,0.9765152964436243
20140621,0.9765152964436243
20140622,0.9765152964436243
20140623,0.9915917161054174
20140624,0.9910126265432119
20140625,1.0156373082875576
20140626,1.0109867050529089
20140627,1.0131623484421828
20140628,1.0131623484421828
20140629,1.0131623484421828
20140630,1.0097226622692215
20140701,1.0226935595887319
20140702,1.022106533485528
20140703,1.0263094355512206
20140704,1.0263094355512206
20140705,1.0263094355512206
20140706,1.0263094355512206
20140707,1.0219568572350477
20140708,1.0023690101524236
20140709,1.0111267081941253
20140710,1.0023865289284954
20140711,1.0165682935397757
20140712,1.0165682935397757
20140713,1.0165682935397757
20140714,1.0265550604555105
20140715,1.0263969709762002
20140716,1.0226762819564115
20140717,1.0070027452591477
20140718,1.0444763384184763
20140719,1.0444763384184763
20140720,1.0444763384184763
20140721,1.0346300599762053
20140722,1.0438796527123926
20140723,1.0460561417882979
20140724,1.041439896034586
20140725,1.0338405091132217
20140726,1.0338405091132217
20140727,1.0338405091132217
20140728,1.0366132693586634
20140729,1.0278559604591215
20140730,1.0310320353769402
20140731,1.0032653116322037
20140801,0.9935597230074739
20140802,0.9935597230074739
20140803,0.9935597230074739
20140804,1.0059861744631282
20140805,0.9918047873617216
20140806,0.9940928810061651
20140807,0.9888033127863313
20140808,0.9982978021957056
20140809,0.9982978021957056
20140810,0.9982978021957056
20140811,0.9967364644330715
20140812,0.9876980581735925
20140813,1.0088476366932635
20140814,1.0086206459750076
20140815,1.0065681029604485
20140816,1.0065681029604485
20140817,1.0065681029604485
20140818,1.0218025111987548
20140819,1.0300515228716625
20140820,1.0258921748223067
20140821,1.023926565415347
20140822,1.0225053553425505
20140823,1.0225053553425505
20140824,1.0225053553425505
20140825,1.0183642086534133
20140826,1.014257145799914
20140827,1.0022168992221232
20140828,0.9990579115557751
20140829,1.0032699397108942
20140830,1.0032699397108942
20140831,1.0032699397108942
20140901,1.0032699397108942
20140902,1.0133267175865563
20140903,1.0143967906003277
20140904,1.0214874241666239
20140905,1.0286827815824537
20140906,1.0286827815824537
20140907,1.0286827815824537
20140908,1.0350709016560806
20140909,1.019783939509522
20140910,1.0234521023399379
20140911,1.0203807225808157
20140912,1.010323850179059
20140913,1.010323850179059
20140914,1.010323850179059
20140915,1.0059016626868253
20140916,1.0179241993592583
20140917,1.0263831494559337
20140918,1.034281167790997
20140919,1.04623332096599
20140920,1.04623332096599
20140921,1.04623332096599
20140922,1.0309457596800349
20140923,1.0199940228749538
20140924,1.0320340323209698
20140925,1.0093396039502316
20140926,1.0129197315254432
20140927,1.0129197315254432
20140928,1.0129197315254432
20140929,1.0116211684296275
20140930,1.0133763311568529
20141001,0.9974217341991195
20141002,1.0005985224225435
20141003,1.0097249815455596
20141004,1.0097249815455596
20141005,1.0097249815455596
20141006,1.0133579720291606
20141007,0.9894710979124892
20141008,1.0048454998318535
20141009,0.9844501507217663
20141010,0.9556835328675256
20141011,0.9556835328675256
20141012,0.9556835328675256
20141013,0.935885592800642
20141014,0.9441868980087836
20141015,0.9303035738604625
20141016,0.9206153924422796
20141017,0.8972013811662951
20141018,0.8972013811662951
20141019,0.8972013811662951
20141020,0.914173739693818
20141021,0.9241775429272874
20141022,0.9350070553753094
20141023,0.954787129631774
20141024,0.9474152182038871
20141025,0.9474152182038871
20141026,0.9474152182038871
20141027,0.949152777714073
20141028,0.9634223405742264
20141029,0.9641767002668961
20141030,0.9658958273234719
20141031,0.9812883432276988
20141101,0.9812883432276988
20141102,0.9812883432276988
20141103,0.9745135285060547
20141104,0.9725654759625711
20141105,0.9581909582278443
20141106,0.9513810950877191
20141107,0.9495734710070524
20141108,0.9495734710070524
20141109,0.9495734710070524
20141110,0.9609465124693038
20141111,0.9658607929340718
20141112,0.9606306567403339
20141113,0.9572434730446674
20141114,0.9555242637670792
20141115,0.9555242637670792
20141116,0.9555242637670792
20141117,0.9416768061365667
20141118,0.939079661505242
20141119,0.9425195103053358
20141120,0.9387286968348877
20141121,0.9434138917607906
20141122,0.9434138917607906
20141123,0.9434138917607906
20141124,0.9465205537063589
20141125,0.9496970766845975
20141126,0.9484510741199872
20141127,0.9484510741199872
20141128,0.9510128404711853
20141129,0.9510128404711853
20141130,0.9510128404711853
20141201,0.9369188301754023
20141202,0.9368316967241961
20141203,0.9325672388407075
20141204,0.9430800693241588
20141205,0.9219305556894952
20141206,0.9219305556894952
20141207,0.9219305556894952
20141208,0.9249489563288226
20141209,0.9361639624243095
20141210,0.9233338353192844
20141211,0.9273355641615582
20141212,0.9103458492905543
20141213,0.9103458492905543
20141214,0.9103458492905543
20141215,0.9018159086827018
20141216,0.8695029428586919
20141217,0.8861765312909502
20141218,0.8970765026258288
20141219,0.9062912724608014
20141220,0.9062912724608014
20141221,0.9062912724608014
20141222,0.9212450784564046
20141223,0.931283886076344
20141224,0.9280895823471021
20141225,0.9280895823471021
20141226,0.9373212894227089
20141227,0.9373212894227089
20141228,0.9373212894227089
20141229,0.9308275275295883
20141230,0.9309848373817408
20141231,0.923929834284062
20150101,0.923929834284062
20150102,0.9211395661845241
20150103,0.9211395661845241
20150104,0.9211395661845241
20150105,0.9019384119274076
20150106,0.8810341853541661
20150107,0.8795249737946544
20150108,0.8822972365120553
20150109,0.8708714872992241
20150110,0.8708714872992241
20150111,0.8708714872992241
20150112,0.8645184797993762
20150113,0.8708891164770178
20150114,0.8791207604059587
20150115,0.880734826122064
20150116,0.891774837167504
20150117,0.891774837167504
20150118,0.891774837167504
20150119,0.891774837167504
20150120,0.8897041359956012
20150121,0.9092571637923764
20150122,0.9379533198816639
20150123,0.9477117862217127
20150124,0.9477117862217127
20150125,0.9477117862217127
20150126,0.9393927721622585
20150127,0.910292262866216
20150128,0.895145909904385
20150129,0.8963033335658914
20150130,0.9381813142200905
20150131,0.9381813142200905
20150201,0.9381813142200905
20150202,0.9275808035507178
20150203,0.9289137371654201
20150204,0.917541046281304
20150205,0.9260007747280176
20150206,0.9320031117498045
20150207,0.9320031117498045
20150208,0.9320031117498045
20150209,0.92643998517577
20150210,0.9424294128799185
20150211,0.9407273853602575
20150212,0.9529427304591604
20150213,0.963613783154842
20150214,0.963613783154842
20150215,0.963613783154842
20150216,0.963613783154842
20150217,0.952784691459748
20150218,0.9472737848043448
20150219,0.9528371237425007
20150220,0.9459566868719561
20150221,0.9459566868719561
20150222,0.9459566868719561
20150223,0.9336006006280346
20150224,0.9409368341477697
20150225,0.9545917094849221
20150226,0.9749684241155873
20150227,0.9800928581527388
20150228,0.9800928581527388
20150301,0.9800928581527388
20150302,1.0028045499547122
20150303,1.0068408382682799
20150304,1.006367623074294
20150305,1.0098073876099618
20150306,0.9963900768507882
20150307,0.9963900768507882
20150308,0.9963900768507882
20150309,0.998434669288486
20150310,0.9741437522193664
20150311,0.9674211861853006
20150312,0.9750212470239723
20150313,0.960646508779098
20150314,0.960646508779098
20150315,0.960646508779098
20150316,0.9732655613184201
20150317,0.9668244898336148
20150318,0.9820239376382891
20150319,0.979374437054541
20150320,0.9835338402887116
20150321,0.9835338402887116
20150322,0.9835338402887116
20150323,0.980813385686473
20150324,1.0007866694725924
20150325,0.9807689345098016
20150326,0.9744243402724577
20150327,0.9624369720384259
20150328,0.9624369720384259
20150329,0.9624369720384259
20150330,0.9689132104232725
20150331,0.9618401439871826
20150401,0.9522929187179658
20150402,0.9399540593701371
20150403,0.9399540593701371
20150404,0.9399540593701371
20150405,0.9399540593701371
20150406,0.9421206534769853
20150407,0.9425681607873869
20150408,0.9506242908576367
20150409,0.9491679344440428
20150410,0.9478172684733289
20150411,0.9478172684733289
20150412,0.9478172684733289
20150413,0.9463434126208529
20150414,0.9309331564897348
20150415,0.934689471776171
20150416,0.9369177714768854
20150417,0.91980496838086
20150418,0.91980496838086
20150419,0.91980496838086
20150420,0.9396902319922859
20150421,0.9372160276114502
20150422,0.9466847211384086
20150423,0.9600850433661229
20150424,0.9917832111578988
20150425,0.9917832111578988
20150426,0.9917832111578988
20150427,0.977450951973456
20150428,0.9744765687266007
20150429,0.9663815918701889
20150430,0.9457193870544124
20150501,0.946703880936336
20150502,0.946703880936336
20150503,0.946703880936336
20150504,0.9517725335148691
20150505,0.9342085231813857
20150506,0.9226280743280293
20150507,0.9340326799547981
20150508,0.9472679230297576
20150509,0.9472679230297576
20150510,0.9472679230297576
20150511,0.9428328146141323
20150512,0.9311115170628493
20150513,0.9321320152855502
20150514,0.9475839677029387
20150515,0.939576883175849
20150516,0.939576883175849
20150517,0.939576883175849
20150518,0.9368492914839894
20150519,0.9457540439995448
20150520,0.9491152538719192
20150521,0.9548175383171816
20150522,0.9505943803452047
20150523,0.9505943803452047
20150524,0.9505943803452047
20150525,0.9505943803452047
20150526,0.9368839575974859
20150527,0.9500303132904938
20150528,0.9500132127448545
20150529,0.9365144750049629
20150530,0.9365144750049629
20150531,0.9365144750049629
20150601,0.9398222441306805
20150602,0.9489563765213865
20150603,0.9509444401301989
20150604,0.944591180325689
20150605,0.9386610368956043
20150606,0.9386610368956043
20150607,0.9386610368956043
20150608,0.9272215748389576
20150609,0.9269758611216252
20150610,0.9445754248208804
20150611,0.9409151950496996
20150612,0.9369031326580076
20150613,0.9369031326580076
20150614,0.9369031326580076
20150615,0.9278741971685823
20150616,0.929545298597683
20150617,0.9314982732700368
20150618,0.9446445084006968
20150619,0.9445746047070751
20150620,0.9445746047070751
20150621,0.9445746047070751
20150622,0.9472137461526267
20150623,0.9512441406425061
20150624,0.9465982642596081
20150625,0.9420053694814204
20150626,0.9357749459676704
20150627,0.9357749459676704
20150628,0.9357749459676704
20150629,0.9178763785761467
20150630,0.9160993699072233
20150701,0.9184400037973363
20150702,0.9211852209686865
20150703,0.9211852209686865
20150704,0.9211852209686865
20150705,0.9211852209686865
20150706,0.9202354790058678
20150707,0.924036051534162
20150708,0.9096220131662807
20150709,0.9163977875423562
20150710,0.9330294909884624
20150711,0.9330294909884624
20150712,0.9330294909884624
20150713,0.9619282134128482
20150714,0.9875357043821116
20150715,0.9859872483976404
20150716,1.0205362415814938
20150717,1.1843557806888798
20150718,1.1843557806888798
20150719,1.1843557806888798
20150720,1.1669149574624553
20150721,1.1656488547336086
20150722,1.1652979944283337
20150723,1.1339351642062896
20150724,1.0974689432605795
20150725,1.0974689432605795
20150726,1.0974689432605795
20150727,1.1039802265009446
20150728,1.1052818191879892
20150729,1.1121975675306484
20150730,1.1133587017911504
20150731,1.1010739018755868
20150801,1.1010739018755868
20150802,1.1010739018755868
20150803,1.1109296143712752
20150804,1.1074801779186525
20150805,1.133053002706972
20150806,1.1311177481783485
20150807,1.1181291230760166
20150808,1.1181291230760166
20150809,1.1181291230760166
20150810,1.1153662260128958
20150811,1.1629734026378042
20150812,1.1608265537365348
20150813,1.155353256535667
20150814,1.1565317168573335
20150815,1.1565317168573335
20150816,1.1565317168573335
20150817,1.1631308868337213
20150818,1.1547889121133499
20150819,1.163183072715502
20150820,1.1384212314635342
20150821,1.0779653719666633
20150822,1.0779653719666633
20150823,1.0779653719666633
20150824,1.0377152229428
20150825,1.0244272795130174
20150826,1.1063722420285433
20150827,1.1221944714617935
20150828,1.1094699083498882
20150829,1.1094699083498882
20150830,1.1094699083498882
20150831,1.0881214883734196
20150901,1.052112283958678
20150902,1.081240012540074
20150903,1.0670022440549463
20150904,1.0572349055128674
20150905,1.0572349055128674
20150906,1.0572349055128674
20150907,1.0572349055128674
20150908,1.0818039874820808
20150909,1.0783898140975874
20150910,1.093577856239338
20150911,1.1013564755307683
20150912,1.1013564755307683
20150913,1.1013564755307683
20150914,1.0969036913001973
20150915,1.1178468734781921
20150916,1.1193246670449302
20150917,1.1315029194223791
20150918,1.1074799809401226
20150919,1.1074799809401226
20150920,1.1074799809401226
20150921,1.1183742615126304
20150922,1.0959352003296412
20150923,1.0953554506086667
20150924,1.1014094801841807
20150925,1.0770694320815906
20150926,1.0770694320815906
20150927,1.0770694320815906
20150928,1.0470084242321933
20150929,1.0471487233610406
20150930,1.0708205674013402
20151001,1.0758716280177723
20151002,1.1033622998568824
20151003,1.1033622998568824
20151004,1.1033622998568824
20151005,1.1289878892710585
20151006,1.1359740663298679
20151007,1.130554334059408
20151008,1.124923042921458
20151009,1.1327547571462773
20151010,1.1327547571462773
20151011,1.1327547571462773
20151012,1.1381398732617507
20151013,1.1480485189983676
20151014,1.1460428782356773
20151015,1.1646626368783723
20151016,1.165472077411003
20151017,1.165472077411003
20151018,1.165472077411003
20151019,1.1723355424748763
20151020,1.144492573341098
20151021,1.130994427931113
20151022,1.147150683334109
20151023,1.2355202890740689
20151024,1.2355202890740689
20151025,1.2355202890740689
20151026,1.25449293863309
20151027,1.2469434001283963
20151028,1.2547929088322045
20151029,1.2617795957485822
20151030,1.2510267100336128
20151031,1.2510267100336128
20151101,1.2510267100336128
20151102,1.269154087062
20151103,1.271000706258675
20151104,1.2814724810775402
20151105,1.2869981904159467
20151106,1.2914151682054542
20151107,1.2914151682054542
20151108,1.2914151682054542
20151109,1.2758045416521866
20151110,1.281840372938743
20151111,1.2942998613637078
20151112,1.2869611811497754
20151113,1.261916916564601
20151114,1.261916916564601
20151115,1.261916916564601
20151116,1.2829656907328983
20151117,1.2765252029654193
20151118,1.3023965392539194
20151119,1.299598991487602
20151120,1.3316133130439076
20151121,1.3316133130439076
20151122,1.3316133130439076
20151123,1.3305227217405247
20151124,1.3169713478195975
20151125,1.3167435117764246
20151126,1.3167435117764246
20151127,1.320456728479634
20151128,1.320456728479634
20151129,1.320456728479634
20151130,1.3069761857385855
20151201,1.3499900789874282
20151202,1.3417888892575796
20151203,1.3244717618528212
20151204,1.3495863954010743
20151205,1.3495863954010743
20151206,1.3495863954010743
20151207,1.3433216153536225
20151208,1.3417741088527353
20151209,1.3228376508544966
20151210,1.3190543351730526
20151211,1.3004174164713926
20151212,1.3004174164713926
20151213,1.3004174164713926
20151214,1.3160809442527905
20151215,1.3083897672145772
20151216,1.3342435490147373
20151217,1.319002484954342
20151218,1.3011919944000034
20151219,1.3011919944000034
20151220,1.3011919944000034
20151221,1.3160815343919228
20151222,1.3200060895274794
20151223,1.3205512520424543
20151224,1.3171904491060062
20151225,1.3171904491060062
20151226,1.3171904491060062
20151227,1.3171904491060062
20151228,1.3420234406430018
20151229,1.3668213497792032
20151230,1.3569652010259452
20151231,1.3356350650310185
20160101,1.3356350650310185
20160102,1.3356350650310185
20160103,1.3356350650310185
20160104,1.305646050915877
20160105,1.3069477800286402
20160106,1.3087775069206802
20160107,1.278453132085328
20160108,1.2574749946409398
20160109,1.2574749946409398
20160110,1.2574749946409398
20160111,1.260220062554241
20160112,1.277889608051314
20160113,1.2329922345620392
20160114,1.2579134736070072
20160115,1.2222390474955125
20160116,1.2222390474955125
20160117,1.2222390474955125
20160118,1.2222390474955125
20160119,1.2351568919884925
20160120,1.2292787803395193
20160121,1.243604795245596
20160122,1.2764459106784418
20160123,1.2764459106784418
20160124,1.2764459106784418
20160125,1.2525457374468987
20160126,1.2549568879914839
20160127,1.2319899219843518
20160128,1.2864968521027054
20160129,1.3075992599677462
20160130,1.3075992599677462
20160131,1.3075992599677462
20160201,1.3235271265534132
20160202,1.3457901763491682
20160203,1.2794386832846252
20160204,1.2461041878303276
20160205,1.2030899173706124
20160206,1.2030899173706124
20160207,1.2030899173706124
20160208,1.2016293662109245
20160209,1.1934811174786482
20160210,1.204057747141744
20160211,1.2022805579069629
20160212,1.2010313884072974
20160213,1.2010313884072974
20160214,1.2010313884072974
20160215,1.2010313884072974
20160216,1.2161667859640062
20160217,1.24678986563458
20160218,1.2273424373104118
20160219,1.233606793110444
20160220,1.233606793110444
20160221,1.233606793110444
20160222,1.2433744916982925
20160223,1.2247014935819676
20160224,1.231230377244253
20160225,1.2421243036221101
20160226,1.2409281379177222
20160227,1.2409281379177222
20160228,1.2409281379177222
20160229,1.22808080890586
20160301,1.2651111295367983
20160302,1.2651807106489228
20160303,1.2538636691921683
20160304,1.2511716238944126
20160305,1.2511716238944126
20160306,1.2511716238944126
20160307,1.223486949372501
20160308,1.2213935632021247
20160309,1.241227773274964
20160310,1.2545684893821232
20160311,1.2792082145135881
20160312,1.2792082145135881
20160313,1.2792082145135881
20160314,1.2856669367886673
20160315,1.2818665053235199
20160316,1.2955235110712369
20160317,1.2984967375291452
20160318,1.2981812028219257
20160319,1.2981812028219257
20160320,1.2981812028219257
20160321,1.3060832318035027
20160322,1.3037257515700973
20160323,1.2989919233661464
20160324,1.2941349925646803
20160325,1.2941349925646803
20160326,1.2941349925646803
20160327,1.2941349925646803
20160328,1.2910200096375772
20160329,1.3108023092452539
20160330,1.3209387435026474
20160331,1.3111188848834487
20160401,1.3198483144190027
20160402,1.3198483144190027
20160403,1.3198483144190027
20160404,1.3117180488021816
20160405,1.2985365941297684
20160406,1.3124218459307981
20160407,1.302901537860416
20160408,1.300913310113641
20160409,1.300913310113641
20160410,1.300913310113641
20160411,1.2955457417961123
20160412,1.3078469486144664
20160413,1.323034975228726
20160414,1.3256387080599763
20160415,1.335846126112038
20160416,1.335846126112038
20160417,1.335846126112038
20160418,1.3492393193724372
20160419,1.3269229010300172
20160420,1.324705612862396
20160421,1.3360914576049483
20160422,1.2650407860724324
20160423,1.2650407860724324
20160424,1.2650407860724324
20160425,1.2727486795819718
20160426,1.2463315079885684
20160427,1.2422846695821295
20160428,1.2162016606595831
20160429,1.219703105240622
20160430,1.219703105240622
20160501,1.219703105240622
20160502,1.2288545376392424
20160503,1.2185591943229008
20160504,1.22443630531712
20160505,1.234520762727712
20160506,1.2515744325440326
20160507,1.2515744325440326
20160508,1.2515744325440326
20160509,1.2547058717742576
20160510,1.2727987304452426
20160511,1.2589137690948153
20160512,1.255429095781961
20160513,1.2510652242450229
20160514,1.2510652242450229
20160515,1.2510652242450229
20160516,1.2610262055604617
20160517,1.2429695713230415
20160518,1.2436730921004102
20160519,1.2325683350610457
20160520,1.2491463791676167
20160521,1.2491463791676167
20160522,1.2491463791676167
20160523,1.239466743875447
20160524,1.2673621824131078
20160525,1.2764783185912052
20160526,1.274455100456238
20160527,1.2894847494559185
20160528,1.2894847494559185
20160529,1.2894847494559185
20160530,1.2894847494559185
20160531,1.2948696377696465
20160601,1.292106385962646
20160602,1.285506306543149
20160603,1.2713220299567518
20160604,1.2713220299567518
20160605,1.2713220299567518
20160606,1.2611323838866484
20160607,1.2613076812880086
20160608,1.2817761823399505
20160609,1.2823042741270745
20160610,1.2661651925329112
20160611,1.2661651925329112
20160612,1.2661651925329112
20160613,1.2643178575170055
20160614,1.2641598177848161
20160615,1.2653026182600935
20160616,1.2502379252870888
20160617,1.2174316821275557
20160618,1.2174316821275557
20160619,1.2174316821275557
20160620,1.2209330156453544
20160621,1.2248570943576387
20160622,1.2275321822517158
20160623,1.2352938682400934
20160624,1.1883897600630169
20160625,1.1883897600630169
20160626,1.1883897600630169
20160627,1.1761410268060475
20160628,1.1968740408265846
20160629,1.2040373319609317
20160630,1.2180992839609033
20160701,1.2306115998057496
20160702,1.2306115998057496
20160703,1.2306115998057496
20160704,1.2306115998057496
20160705,1.2223049715070609
20160706,1.2280766955825173
20160707,1.2238361467526708
20160708,1.2419097589679142
20160709,1.2419097589679142
20160710,1.2419097589679142
20160711,1.258558801196638
20160712,1.268325217493924
20160713,1.26188466203949
20160714,1.2688717174132025
20160715,1.2669366880441473
20160716,1.2669366880441473
20160717,1.2669366880441473
20160718,1.2914531798944897
20160719,1.2970490465229725
20160720,1.304492811000968
20160721,1.2999883973245814
20160722,1.3072215327672954
20160723,1.3072215327672954
20160724,1.3072215327672954
20160725,1.3019952610792918
20160726,1.2996191197278222
20160727,1.3055141920549076
20160728,1.3128002667607659
20160729,1.3530691021433856
20160730,1.3530691021433856
20160731,1.3530691021433856
20160801,1.3602660766976864
20160802,1.357081693812137
20160803,1.360794669326407
20160804,1.3580322561476745
20160805,1.376705199669705
20160806,1.376705199669705
20160807,1.376705199669705
20160808,1.375897073717499
20160809,1.3802958166621737
20160810,1.381034274924088
20160811,1.3813325783274715
20160812,1.3784635505622853
20160813,1.3784635505622853
20160814,1.3784635505622853
20160815,1.377091979329476
20160816,1.3677649353534773
20160817,1.3726396495830773
20160818,1.368399565705515
20160819,1.3647390968672528
20160820,1.3647390968672528
20160821,1.3647390968672528
20160822,1.3589839920957636
20160823,1.358861683536475
20160824,1.3545676806164997
20160825,1.354164019447676
20160826,1.3543928731669628
20160827,1.3543928731669628
20160828,1.3543928731669628
20160829,1.3589856193998717
20160830,1.3536013183758095
20160831,1.3500115676794768
20160901,1.353055843764594
20160902,1.3577712433801137
20160903,1.3577712433801137
20160904,1.3577712433801137
20160905,1.3577712433801137
20160906,1.3729416214823997
20160907,1.3734166592834327
20160908,1.364564988914351
20160909,1.337003505268259
20160910,1.337003505268259
20160911,1.337003505268259
20160912,1.353476725456669
20160913,1.3370563458234288
20160914,1.341983398457788
20160915,1.3582978906328393
20160916,1.3532300812028883
20160917,1.3532300812028883
20160918,1.3532300812028883
20160919,1.3476344748171143
20160920,1.3576837850958257
20160921,1.366148943495898
20160922,1.385490880237913
20160923,1.3849463823219794
20160924,1.3849463823219794
20160925,1.3849463823219794
20160926,1.3626127369606553
20160927,1.37810019332895
20160928,1.3755493298710981
20160929,1.3640222264867783
20160930,1.368033815854876
20161001,1.368033815854876
20161002,1.368033815854876
20161003,1.359709330085399
20161004,1.366520114119797
20161005,1.366589806645617
20161006,1.367275834728553
20161007,1.3641434057911899
20161008,1.3641434057911899
20161009,1.3641434057911899
20161010,1.3832564190497303
20161011,1.3782061498637797
20161012,1.3836087179712457
20161013,1.3696176666151205
20161014,1.3702148199177646
20161015,1.3702148199177646
20161016,1.3702148199177646
20161017,1.3727305343271337
20161018,1.3996580164884949
20161019,1.4107447076371
20161020,1.4026667834411701
20161021,1.4068902131261114
20161022,1.4068902131261114
20161023,1.4068902131261114
20161024,1.4310718421093231
20161025,1.4214979714856117
20161026,1.4063632825832044
20161027,1.3998166615027796
20161028,1.3998516569193171
20161029,1.3998516569193171
20161030,1.3998516569193171
20161031,1.3807912767587036
20161101,1.3791550390957446
20161102,1.3529138561668699
20161103,1.341351854352068
20161104,1.341158699685041
20161105,1.341158699685041
20161106,1.341158699685041
20161107,1.3772385510239682
20161108,1.3913001566299228
20161109,1.3821481841996113
20161110,1.3421087334515327
20161111,1.327078457745609
20161112,1.327078457745609
20161113,1.327078457745609
20161114,1.2955046070789253
20161115,1.3349449493368362
20161116,1.3454870096017493
20161117,1.3573663144095232
20161118,1.338553217291807
20161119,1.338553217291807
20161120,1.338553217291807
20161121,1.3537939842238915
20161122,1.352157247296965
20161123,1.3393455573788262
20161124,1.3393455573788262
20161125,1.3405590044538114
20161126,1.3405590044538114
20161127,1.3405590044538114
20161128,1.3521038986001677
20161129,1.3566794181930306
20161130,1.3341517564539354
20161201,1.3163408305052753
20161202,1.320880890029688
20161203,1.320880890029688
20161204,1.320880890029688
20161205,1.3420361183644034
20161206,1.3360358748791963
20161207,1.3572962137561488
20161208,1.3665000393816293
20161209,1.389151144034419
20161210,1.389151144034419
20161211,1.389151144034419
20161212,1.3891164152558184
20161213,1.401136439597027
20161214,1.402843023780456
20161215,1.4042150042577133
20161216,1.3918073604800922
20161217,1.3918073604800922
20161218,1.3918073604800922
20161219,1.397790740322796
20161220,1.4016975654419983
20161221,1.3984246016266912
20161222,1.3926169442561356
20161223,1.3902411397492347
20161224,1.3902411397492347
20161225,1.3902411397492347
20161226,1.3902411397492347
20161227,1.393127280355354
20161228,1.3816883122563564
20161229,1.3777118132936825
20161230,1.358405937653998
20161231,1.358405937653998
20170101,1.358405937653998
20170102,1.358405937653998
20170103,1.3836084430152926
20170104,1.3849450087712456
20170105,1.3974759912106078
20170106,1.418823834452341
20170107,1.418823834452341
20170108,1.418823834452341
20170109,1.4197035052297013
20170110,1.416431088650147
20170111,1.421921175549755
20170112,1.4191939307350505
20170113,1.4218676921005553
20170114,1.4218676921005553
20170115,1.4218676921005553
20170116,1.4218676921005553
20170117,1.4161133935506245
20170118,1.4186822232465253
20170119,1.411827150743798
20170120,1.4168334898203356
20170121,1.4168334898203356
20170122,1.4168334898203356
20170123,1.4419837010981362
20170124,1.4500083403947475
20170125,1.470775359845881
20170126,1.46458045403021
20170127,1.4490236804475012
20170128,1.4490236804475012
20170129,1.4490236804475012
20170130,1.4120822707381726
20170131,1.4023501997282453
20170201,1.4004233705538185
20170202,1.4054116785997313
20170203,1.410620134280622
20170204,1.410620134280622
20170205,1.410620134280622
20170206,1.4103563483155115
20170207,1.4202641016624278
20170208,1.4227453030480322
20170209,1.4248210884451793
20170210,1.432053480290127
20170211,1.432053480290127
20170212,1.432053480290127
20170213,1.441855886362713
20170214,1.4439840656509841
20170215,1.4413978901894033
20170216,1.450513290446961
20170217,1.4573945254968415
20170218,1.4573945254968415
20170219,1.4573945254968415
20170220,1.4573945254968415
20170221,1.4637123307648703
20170222,1.4621285940229827
20170223,1.4631316142384825
20170224,1.458398383466421
20170225,1.458398383466421
20170226,1.458398383466421
20170227,1.459524267018457
20170228,1.4488420089081488
20170301,1.4700139371843237
20170302,1.4619009302650035
20170303,1.4591744850300592
20170304,1.4591744850300592
20170305,1.4591744850300592
20170306,1.4568864994375321
20170307,1.464154906183226
20170308,1.470244326438042
20170309,1.4760694344593894
20170310,1.4841125368077588
20170311,1.4841125368077588
20170312,1.4841125368077588
20170313,1.4881419023451918
20170314,1.4882817876840122
20170315,1.491061898063406
20170316,1.4938427285032942
20170317,1.4997209996399548
20170318,1.4997209996399548
20170319,1.4997209996399548
20170320,1.4931747174765262
20170321,1.4616015380754852
20170322,1.46007124126512
20170323,1.4389352499765662
20170324,1.4333910324584065
20170325,1.4333910324584065
20170326,1.4333910324584065
20170327,1.4423310923278496
20170328,1.4448119018066534
20170329,1.463273708287939
20170330,1.463431741848434
20170331,1.4600175555947017
